customer_id,name,email,country
945,Michael Jones,breannagarcia@ruiz.com,Belarus
946,Janice Powell,aaron43@yahoo.com,France
947,Rebecca Fowler,chadking@yahoo.com,Belize
948,Kelly Mccullough,jenningsaaron@yahoo.com,Kazakhstan
949,Cassidy Hernandez,brendacampbell@gmail.com,Hungary
950,John Garrison,martineztaylor@garcia.com,Burundi
951,Michelle Travis,shawstephanie@mitchell-hansen.com,Nepal
952,Barbara Sullivan,melissa91@thompson.com,Andorra
953,Julie Barrera,tgriffin@gmail.com,Maldives
954,Shaun Burns,robertcohen@montgomery.com,Switzerland
955,Andrew Kramer,thomas44@yahoo.com,Congo
956,Carly Hooper,stevenwilliams@garrett.com,Nauru
957,John Wilson,bcruz@sanders.com,Cyprus
958,Travis Miller,dustintravis@yahoo.com,Bahamas
959,Maria Taylor,gary34@hotmail.com,Palau
960,Karen Wagner,janet00@brown.org,Cook Islands
961,Emily Sanders,kfrank@gmail.com,Macao
962,Brian Haas,zdixon@hotmail.com,Cape Verde
963,Jenny Walker,natalie53@hotmail.com,Germany
964,Monique Cooke,josehouse@wells.org,Jordan
965,Danny Preston,jacksondonna@gmail.com,Trinidad and Tobago
966,Nancy Kelly,joconnor@robertson.com,French Southern Territories
967,Julie Sullivan,harrisjohn@hotmail.com,Austria
968,Cynthia Mclaughlin,seanmccoy@yahoo.com,United States Minor Outlying Islands
969,David Taylor,rwagner@hotmail.com,Lebanon
970,Kevin Larsen,carlygarrett@johnson.info,Djibouti
971,Ricky Wells,rknight@snyder-miller.net,Qatar
972,Andrew Watson,garrettgarrett@gmail.com,Uruguay
973,Megan Benjamin,gardnercynthia@gmail.com,Burkina Faso
974,Stacey Weber,martinwendy@gmail.com,Cuba
975,Amy Sherman,treyes@ross-hickman.com,Canada
976,Jonathan King,phillipsangela@benjamin-rodriguez.net,Bahamas
977,Cody Wagner,mrivas@yang.com,Burkina Faso
978,David Allen,monica12@yahoo.com,Timor-Leste
979,Kristy Rhodes,hernandezvalerie@yahoo.com,Brunei Darussalam
980,Amber Benson,timothyphillips@hotmail.com,Lao People's Democratic Republic
981,Matthew Long,mgarcia@solomon.org,Korea
982,Carrie Park,alyssaortiz@yahoo.com,Dominican Republic
983,Jeffrey Williams,jcunningham@hotmail.com,Belize
984,Whitney Leblanc,robertcarlson@gmail.com,Saint Helena
985,Jeremy Graham,cummingssteven@hotmail.com,Romania
986,Eric Olson,davidcoffey@hotmail.com,Jersey
987,John Bennett,lisawells@moreno.biz,Burkina Faso
988,Anna Frost,kimrodriguez@christian.com,Tunisia
989,Jacob George,kennedyvalerie@johnson.org,Mayotte
990,Jermaine Davis,zlarson@lewis.com,Antarctica (the territory South of 60 deg S)
991,Stephanie Smith,rbrown@perez-pearson.com,Syrian Arab Republic
992,Jon Jackson,tiffany51@yahoo.com,Dominican Republic
993,Jesse Espinoza,john52@calderon.org,Tunisia
994,Erica Myers,stevensbrian@gmail.com,Martinique
995,Amber Rice,rachelbrown@yahoo.com,Portugal
996,Ann Robles,josephsweeney@yahoo.com,Australia
997,Lindsey Williams,buckleyjessica@yahoo.com,Burundi
998,Christopher Lynch,jjames@mendez-esparza.com,Nepal
999,Michael Torres,kathleenesparza@yahoo.com,Guernsey
1000,Joseph Richards,ravengordon@schmidt.info,Monaco
